Academic year,Currently enrolled in classes?,Transfer student?,School(s) at Northwestern,Were you able to return to Evanston for fall quarter?,Gender Identity,Gender Identity (not listed by survey),Race/Ethnicity,"Race/Ethnicity (if ""Multiracial"" was selected)",Member of the LGBTQ+ community?,Receive need-based financial aid from Northwestern?,International student?,Identify as a first-generation college student?,Identify as a low-income student?,Political views,Importance level: Adding Wildcard functionality on mobile phones,Importance level: Increasing the number of paid employees at CARE,Importance level: Constructing or designating additional gender neutral bathrooms around campus,Importance level: Designating a permanent affinity space to low-income or first-generation identifying students,What was your primary reason for not enrolling in classes?,How many school credits are you taking this quarter?,"# courses from this year planning to convert into a credit (""CR"") or non-credit (""NC"") designation","Agreement with: ""During the COVID-19 pandemic, the university has provided the resources necessary to allow me to partake in my academic and extracurricular pursuits""","Agreement with: ""Cost is something I consider when registering for classes""","Agreement with: ""I have the necessary resources to interview at companies that I'm interested in""","Agreement with: ""I have never financially struggled to purchase required technology or equipment necessary for remote learning""","Agreement with: ""Course modality (i.e. hybrid vs. virtual, asynchronous vs. synchronous) is something I consider when registering for classes""","Agreement with: ""Considering the circumstances of the pandemic, my professors have structured their grading and given assignments fairly""","Agreement with: ""My professors have shown the technological competence necessary to deliver remote instruction effectively""","Agreement with: ""Throughout the remote learning period, the quality of my education has been high enough to prepare me for my personal, professional, and academic goals""","Agreement with: ""I have access to high-speed internet that is reliable to participate in live lectures and discussions""",Devices used to learn remotely,Has an uncomfortable interaction with a faculty member made you drop a class or otherwise disrupt your academic plans?,"Agreement with: ""I have never felt marginalized at Northwestern due to race, gender, sexual orientation, ability status, ethnicity, nationality, socioeconomic status, or religion""","Identities due to which you feel you have been marginalized (if ""Experience marginalization at NU"" was selected)","Settings in which you have experienced marginalization at Northwestern (if ""Experience marginalization at NU"" was selected)","Agreement with: ""The operation and sanitization of shared spaces and the conducting of testing have promoted safety for the Northwestern community""",Have you ever been notified of your potential exposure to COVID-19 by a Northwestern contact tracer?,"Agreement with: ""I was able to access COVID-19 testing through Northwestern Health Service in an appropriate and reasonable amount of time.""","Agreement with: ""I have followed all local, state, and Northwestern guidelines to protect myself and others from COVID-19 infection.""",Which social distancing measures have you consistently applied to your social life throughout the COVID-19 pandemic?,"Agreement with: ""I have been able to access meaningful mental health services provided to me by Northwestern.""","Main source of community, support, and well-being","Main source of community, support, and well-being (other)",Have you felt connected to sources of Northwestern community and support for your well-being throughout the COVID-19 pandemic?,"Which of the following are mental health and intervention offerings by Northwestern that you are aware of, if any?","Agreement with: ""My professors have accommodated mental health challenges throughout to the COVID-19 pandemic.""","Have you ever considered taking a medical leave of absence (""MLOA"") at Northwestern?","Why did you not take a medical leave of absence (""MLOA"")? (if ""considered taking MLOA"" was selected)",Have you ever been diagnosed with a learning disability or another health issue that could affect your academic performance?,"Are you registered with AccessibleNU? (if  ""diagnosed, clinical health issue"" was selected)",Have your professors upheld your AccessibleNU accommodations throughout Northwestern's use of remote,Have you ever experienced a mental or physical health issue that has impacted your academic performance at NU?,Have you ever sought the services provided by CAPS?,"What was the outcome of your treatment at CAPS? (if ""sought the services provided by CAPS"" was selected)","Agreement with: ""CAPS met or exceeded my expectations"" (if ""sought the services provided by CAPS"" was selected)","Agreement with: ""CAPS was beneficial to my mental health"" (if ""sought the services provided by CAPS"" was selected)","Agreement with: ""Why did CAPS not have a beneficial effect on your mental health?"" (if ""sought the services provided by CAPS"" was selected)","Have you used CAPS for a referral to an off-campus provider? (if ""sought the services provided by CAPS"" was selected)","Agreement with: ""I was referred to a professional in a timely manner"" (if ""sought the services provided by CAPS"" was selected)","Agreement with: ""CAPS assisted me in finding additional necessary resources (e.g. financial aid) for my treatment"" (if ""sought the services provided by CAPS"" was selected)","Agreement with: ""The professional(s) I was referred to had adequate time to schedule sessions with me"" (if ""sought the services provided by CAPS"" was selected)","What resources, excluding CAPS, if any, do you utilize to support your well-being?","Excluding internships, do you currently hold a paying job either on or off campus?","Is your job, or one of your jobs, a work-study position?",How many paying jobs do you currently hold?,Are you involved with any student organizations?,"Agreement with: ""I have never had to turn down a leadership position in a student organization due to work obligations""",Number of hours per week spent working on student organizations,"Agreement with: ""Throughout the COVID-19 pandemic, the student organizations and activities I've been a part of have provided meaningful and productive programming""","Agreement with: ""The COVID-19 pandemic has made it difficult for me to become involved with, join, or learn about student activities, programs, or organizations""","Agreement with: ""Pre-professional student organizations are exclusive and difficult to join""","Agreement with: ""Cost (e.g. dues, event costs, etc) is something I consider when considering to join student organizations""","Have you ever been a member of Greek Life (i.e. IFC, NPHC, PHA, and MGC)?",Are you currently a member of Greek Life?,What was your primary reason for deactivating your membership from a fraternity or sorority?,What was your primary reason for deactivating your membership from a fraternity or sorority? (other),Please rate to the extent to which ongoing campaigns to abolish fraternities and sororities have influenced your impressions of Northwestern Greek Life.,Should Greek Life be abolished at Northwestern University?,"Agreement with: ""The operation and sanitization of residential halls or colleges, and conducting of testing, has promoted safety for the on-campus community throughout the COVID-19 pandemic""","Agreement with: ""I feel safe because of the protocols my off-campus housing arrangement has established in response to the pandemic""","Reasons you feel uncomfortable with the protocols in your living space (if ""uncomfortable with protocols in living space"" was selected)","Reasons you feel uncomfortable with the protocols in your living space (other) (if ""uncomfortable with protocols in living space"" was selected)",Do you have any dietary restrictions?,Have the operation and operating times of dining halls been efficient and effective for you throughout the COVID-19 pandemic?,Have the offerings of dining halls and on-campus dining stores met your dietary needs throughout the COVID-19 pandemic?,Areas most important for Northwestern to focus on to improve its commitment to sustainability,Sustainability practices that you try to implement in your daily life,Changes to your sustainability practices have you experienced as a result of the COVID-19 pandemic,"Agreement with: ""I feel safe and comfortable expressing my political views to the campus community""","Agreement with: ""I have confidence in the Northwestern Police Department to enforce the law in a manner that is fair and promotes the overall safety of the campus community""","Agreement with: ""I would recommend Northwestern to a younger sibling or friend"""
Third year,Yes,Yes,Weinberg,"Yes, by living in Off-Campus housing (including commuter students living in their permanent residences in Evanston)",Cisgender man,No answer,White,No answer,No,No,No,No,No,Center-Right,Unimportant,Unable to judge,Not at all important,Not at all important,No answer,No answer,3,No answer,Strongly disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Strongly disagree,Strongly disagree,All of the time,Laptop,Yes,Strongly Agree,No answer,No answer,Agree,No,Strongly agree,Somewhat agree,No answer,Unable to judge,"IFC/PHA Greek Life,Friend group",No answer,"No, strongly disconnected.",No answer,Somewhat agree,"No, I have never considered taking a medical leave of absence.",No answer,Yes,Yes,All of them,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,AccessibleNU,No,No answer,No answer,No,No answer,No answer,Somewhat disagree,Strongly agree,Strongly agree,Somewhat agree,Yes,Yes,No answer,No answer,No influence,No,No answer,Unable to judge,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,Strongly disagree,Strongly agree,Strongly Disagree
Second year,Yes,No,Weinberg,"No, primarily due to safety concerns",Cisgender woman,No answer,Asian,No answer,No,Yes,No,Yes,Yes,Left,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer
Second year,Yes,No,McCormick,"No, primarily due to other reasons (e.g. preferred being at home, financial, difficultly traveling, etc)",Cisgender man,No answer,Black or African American,No answer,No,Yes,No,No,No,Center-Left,Important,Important,Neither important nor unimportant,Important,No answer,4.4,I don't know,No answer,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,All of the time,"Laptop,Smartphone (i.e. iPhone, Android, etc)",No,Somewhat disagree,Race,Meeting with administration,No answer,No answer,No answer,No answer,"Virtualizing interactions with friends,Gathering outdoors as opposed to indoors,Mask-wearing,Choosing not to attend or host in-person gatherings",Neither agree or disagree,"Club/Student Organization,Friend group,Family",No answer,"Yes, somewhat connected.",No answer,Neither agree or disagree,"No, I have never considered taking a medical leave of absence.",No answer,No,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer
Fourth year,Yes,No,"Weinberg,Medill","Yes, by living in Off-Campus housing (including commuter students living in their permanent residences in Evanston)",Cisgender woman,No answer,White,No answer,Yes,Yes,No,No,No,Left,Important,Very important,Very important,Very important,No answer,No answer,0,No answer,Strongly disagree,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,Most of the time,"Laptop,Smartphone (i.e. iPhone, Android, etc)",No,Strongly Disagree,Sexual Orientation,Not sure,Agree,No,Strongly agree,Somewhat agree,"Gathering outdoors as opposed to indoors,Mask-wearing,Choosing not to attend or host in-person gatherings",Neither agree or disagree,Friend group,No answer,"No, somewhat disconnected.","Drop-In Hours at the Women's Center,Wildchat",Somewhat agree,"No, I have never considered taking a medical leave of absence.",No answer,No,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,None of the above.,Yes,Yes,1,Yes,Somewhat disagree,Between 5-10 hours,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat disagree,No,No answer,No answer,No answer,Somewhat of an influence,Yes,No answer,Somewhat agree,No answer,No answer,No answer,No answer,No answer,"Promoting sustainability culture (faculty, staff, and student workshops, peer education sustainability programs, Green Office program),Clean Energy (e.g. solar energy, wind power, geothermal),Composting,Providing reusable personal protection equipment (""PPE""),Divestment from fossil fuel investments","Recycling,Using reusable personal protection equipment (""PPE""),Using reusable water bottles","Using less transportation,Using more plastics (i.e. food containers, bags, utensils, etc),Using more delivery services (i.e. amazon, online shopping, food delivery, etc),Using single-use, disposable personal protection equipment (i.e. surgical masks, plastic gloves, etc)",Somewhat agree,Strongly disagree,Strongly Agree
Third year,Yes,No,"Weinberg,School of Communication","Yes, by living in Off-Campus housing (including commuter students living in their permanent residences in Evanston)",Cisgender man,No answer,White,No answer,Yes,No,No,No,No,Left,Very important,Very important,Very important,Important,No answer,No answer,I don't know,No answer,Somewhat disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Most of the time,"Laptop,Smartphone (i.e. iPhone, Android, etc)",No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer
First year,Yes,No,Weinberg,"No, due to my inability to attain housing either off-campus or on-campus (including 1st and 2nd years discouraged from returning to dormitories)",Cisgender man,No answer,Asian,No answer,No,No,No,No,No,Left,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer
Fourth year,Yes,No,"Weinberg,SESP,McCormick","Yes, by living in Off-Campus housing (including commuter students living in their permanent residences in Evanston)",Cisgender woman,No answer,White,No answer,Yes,No,No,No,No,Moderate,Neither important nor unimportant,Neither important nor unimportant,Neither important nor unimportant,Unimportant,No answer,No answer,1,No answer,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Neither agree or disagree,Somewhat disagree,All of the time,Laptop,Yes,Strongly Disagree,Sexual Orientation,"Greek Life,Classroom or other academic setting",Agree,No,Somewhat agree,Strongly agree,"Virtualizing interactions with friends,Maintaining 6 feet of distance when seeing friends,Gathering outdoors as opposed to indoors,Mask-wearing,Choosing not to attend or host in-person gatherings",Somewhat disagree,Friend group,No answer,"No, somewhat disconnected.",No answer,Somewhat disagree,"Yes, although I did not take one. ","Anxiety around ""falling behind""",Prefer not to answer,No answer,No answer,Yes,Yes,The wait time for an initial consultation was too long so I did not follow through with the services.,Strongly disagree,Unable to judge,No answer,No,No answer,No answer,No answer,None of the above.,No,No answer,No answer,No,No answer,No answer,Strongly disagree,Somewhat agree,Somewhat agree,Strongly agree,No,No answer,No answer,No answer,No influence,Yes,No answer,Strongly disagree,Roommates not committed to social distancing,No answer,No answer,No answer,No answer,No answer,Using reusable water bottles,"Using more plastics (i.e. food containers, bags, utensils, etc),Using more delivery services (i.e. amazon, online shopping, food delivery, etc)",Somewhat disagree,Neither agree or disagree,Strongly Agree
Fourth year,Yes,No,Weinberg,"Yes, by living in Off-Campus housing (including commuter students living in their permanent residences in Evanston)",Cisgender man,No answer,White,No answer,No,No,No,No,No,Center-Left,Neither important nor unimportant,Very important,Important,Neither important nor unimportant,No answer,No answer,0,No answer,Strongly disagree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,All of the time,"Laptop,Smartphone (i.e. iPhone, Android, etc)",No,Somewhat agree,No answer,No answer,Agree,No,Strongly agree,Strongly agree,"Virtualizing interactions with friends,Maintaining 6 feet of distance when seeing friends,Gathering outdoors as opposed to indoors,Mask-wearing,Choosing not to attend or host in-person gatherings",Unable to judge,Family,No answer,"No, somewhat disconnected.",No answer,Strongly agree,"No, I have never considered taking a medical leave of absence.",No answer,No,No answer,No answer,No,No,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,Yes,No,1,Yes,Somewhat agree,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer
Third year,Yes,No,Weinberg,"Yes, by living in Off-Campus housing (including commuter students living in their permanent residences in Evanston)",Cisgender man,No answer,Asian,No answer,No,Yes,No,No,No,Left,Important,Very important,Important,Important,No answer,No answer,4,No answer,Strongly disagree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Most of the time,"Laptop,Desktop,iPad or other tablet",Prefer not to answer,Somewhat agree,No answer,No answer,Somewhat agree,No,Strongly agree,Strongly agree,"Virtualizing interactions with friends,Maintaining 6 feet of distance when seeing friends,Gathering outdoors as opposed to indoors,Mask-wearing,Choosing not to attend or host in-person gatherings",Strongly disagree,"Friend group,Family",No answer,"No, somewhat disconnected.",No answer,Neither agree or disagree,"Yes, although I did not take one. ","I decided it was no longer necessary,I had a lack of information and guidance about the MLOA process,Stigma related to MLOAs,Anxiety around ""falling behind""",No,No answer,No answer,Yes,No,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,None of the above.,Yes,Yes,1,No,Strongly disagree,No answer,Somewhat agree,Neither agree or disagree,Strongly agree,Neither agree or disagree,No,No answer,No answer,No answer,No influence,Yes,No answer,Neither agree nor disagree,No answer,No answer,No answer,No answer,No answer,"Promoting sustainability culture (faculty, staff, and student workshops, peer education sustainability programs, Green Office program),Clean Energy (e.g. solar energy, wind power, geothermal),Providing reusable personal protection equipment (""PPE""),Divestment from fossil fuel investments","Recycling,Reducing food waste and trash,Composting,Using reusable personal protection equipment (""PPE""),Using reusable water bottles",Using less transportation,Strongly agree,Somewhat disagree,Agree
Third year,Yes,No,Weinberg,"Yes, by living in Off-Campus housing (including commuter students living in their permanent residences in Evanston)",Not listed,she/they,Black or African American,No answer,Yes,Yes,No,Yes,Yes,Prefer not to answer,Important,Very important,Very important,Very important,No answer,No answer,I don't know,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer
Third year,Yes,No,Bienen,"Yes, by living in Off-Campus housing (including commuter students living in their permanent residences in Evanston)",Cisgender man,No answer,Hispanic or Latino,No answer,Yes,Yes,No,No,No,Center-Left,Not at all important,Unable to judge,Unable to judge,Unable to judge,No answer,6,1,No answer,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Somewhat agree,Somewhat agree,Strongly disagree,Most of the time,"Laptop,iPad or other tablet,Smartphone (i.e. iPhone, Android, etc)",No,Strongly Agree,No answer,No answer,Unable to judge,No,Strongly agree,Strongly agree,"Virtualizing interactions with friends,Maintaining 6 feet of distance when seeing friends,Gathering outdoors as opposed to indoors,Mask-wearing",Somewhat agree,Friend group,No answer,"No, strongly disconnected.",Let's Talk,Somewhat agree,"No, I have never considered taking a medical leave of absence.",No answer,No,No answer,No answer,Yes,Yes,I met with someone at CAPS and then was referred to an outside care person.,Somewhat agree,Somewhat agree,No answer,Yes,Somewhat agree,Strongly disagree,Agree,None of the above.,Yes,Yes,1,No,Unable to Judge,No answer,Unable to judge,Somewhat agree,Unable to judge,Strongly agree,No,No answer,No answer,No answer,Strong influence,No,No answer,Strongly agree,No answer,No answer,No answer,No answer,No answer,"Providing alternative student transportation options (e.g. biking, scooters etc.),Promoting sustainability culture (faculty, staff, and student workshops, peer education sustainability programs, Green Office program),Clean Energy (e.g. solar energy, wind power, geothermal),Composting,Reducing container waste (plastic, cardboard, etc),Providing reusable personal protection equipment (""PPE""),Divestment from fossil fuel investments","Recycling,Reducing food waste and trash,Limiting water usage,Using reusable personal protection equipment (""PPE""),Using reusable water bottles","Using less transportation,Using more delivery services (i.e. amazon, online shopping, food delivery, etc),Using single-use, disposable personal protection equipment (i.e. surgical masks, plastic gloves, etc)",Strongly agree,Somewhat agree,Strongly Agree
Fourth year,Yes,No,"Weinberg,Bienen","No, primarily due to other reasons (e.g. preferred being at home, financial, difficultly traveling, etc)",Cisgender woman,No answer,Asian,No answer,No,Yes,No,No,No,Left,Neither important nor unimportant,Very important,Very important,Very important,No answer,5,3,No answer,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Most of the time,"Laptop,Smartphone (i.e. iPhone, Android, etc)",No,Somewhat disagree,"Race,Gender,Ethnicity,Socioeconomic Status","Greek Life,Student Organizations,Internship/Job search",No answer,No answer,No answer,No answer,"Virtualizing interactions with friends,Maintaining 6 feet of distance when seeing friends,Gathering outdoors as opposed to indoors,Mask-wearing,Choosing not to attend or host in-person gatherings",Somewhat agree,"Friend group,Family",No answer,"No, strongly disconnected.","Solidari-tea,Wildchat,Active Minds",Neither agree or disagree,"No, I have never considered taking a medical leave of absence.",No answer,No,No answer,No answer,Yes,Yes,I received the treatment I needed within CAPS.,Somewhat agree,Strongly agree,No answer,No,No answer,No answer,No answer,Multicultural Center (MCC),Yes,Yes,2,Yes,Somewhat disagree,Less than 1 hour,Somewhat agree,Unable to judge,Strongly agree,Somewhat agree,No,No answer,No answer,No answer,Somewhat of an influence,Yes,No answer,No answer,No answer,No answer,No answer,No answer,No answer,"Providing alternative student transportation options (e.g. biking, scooters etc.),Promoting sustainability culture (faculty, staff, and student workshops, peer education sustainability programs, Green Office program),Clean Energy (e.g. solar energy, wind power, geothermal),Composting,Reducing container waste (plastic, cardboard, etc),LEED certified buildings, ENERGY STAR,Providing reusable personal protection equipment (""PPE""),Divestment from fossil fuel investments","Recycling,Reducing food waste and trash,Limiting water usage,Composting,Using reusable personal protection equipment (""PPE""),Using reusable water bottles","Using less transportation,Using single-use, disposable personal protection equipment (i.e. surgical masks, plastic gloves, etc)",Somewhat agree,Strongly disagree,Disagree
Third year,Yes,Yes,Weinberg,"No, primarily due to other reasons (e.g. preferred being at home, financial, difficultly traveling, etc)",Cisgender man,No answer,Asian,No answer,No,No,No,No,No,Moderate,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer
